mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.005606746673583985,0.002231442605019321,0.004712247848510742,0.003665217142015621,16.68100537200059,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.8187500000000001,0.84375,0.6875,0.5578231292517006,0.6214285714285713,0.7058503401360544,0.11057890808377167,53
0.0031054019927978516,0.00020065345011701657,0.0038121223449707033,0.0006739314071019501,0.774263682681127,2000,"{1: 3.5, 0: 1}",10.0,rbf,"{'C': np.float64(0.774263682681127), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.73125,0.91875,0.6937500000000001,0.5918367346938775,0.5785714285714285,0.7028316326530613,0.12269579186219622,54
0.005521535873413086,0.0006383809075393731,0.0039018630981445313,0.0013586000312965287,1000.0,2000,"{1: 3, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.8812499999999999,0.8250000000000001,0.6625000000000001,0.5578231292517006,0.5857142857142856,0.7024574829931971,0.12894037649414963,55
0.0041042804718017575,0.0017736100790980759,0.003509998321533203,0.0006341231637057008,0.2782559402207124,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(0.2782559402207124), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.5875,0.86875,0.65,0.6802721088435374,0.7214285714285714,0.7015901360544218,0.09430646128404221,56
0.00400700569152832,0.00031605555329418156,0.0031057357788085937,0.00020880854327942226,0.774263682681127,2000,balanced,3.593813663804626,rbf,"{'C': np.float64(0.774263682681127), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.5375000000000001,0.875,0.8,0.7346938775510203,0.5571428571428572,0.7008673469387755,0.1331460228104995,57
0.0035058021545410155,0.00044703387196754813,0.0031111717224121095,0.0005902184212538333,5.994842503189409,2000,balanced,10.0,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.71875,0.8312499999999999,0.8,0.6326530612244897,0.5214285714285715,0.7008163265306122,0.11313545714712979,58
0.003906917572021484,0.0010132379905047086,0.0032062530517578125,0.000511633960828209,359.38136638046257,2000,"{1: 3.5, 0: 1}",0.1668100537200059,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(0.1668100537200059), 'kernel': 'rbf'}",0.7312500000000001,0.74375,0.7312500000000001,0.6802721088435375,0.6142857142857143,0.7001615646258504,0.04817299129045197,59
0.005602598190307617,0.0010190861848889006,0.0036081790924072264,0.0004917941443226739,1000.0,2000,"{1: 3.5, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.8812499999999999,0.8250000000000001,0.6624999999999999,0.5646258503401361,0.5642857142857143,0.69953231292517,0.13162541288601542,60
0.004207706451416016,0.0009258621573217327,0.0045093059539794925,0.0008441307836732776,129.15496650148827,2000,"{1: 3, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.8375,0.8375,0.675,0.5034013605442177,0.6428571428571428,0.6992517006802721,0.126768317334383,61
0.003911066055297852,0.00058533128345628,0.0037028312683105467,0.0012498071782901842,2.1544346900318834,2000,"{1: 3.5, 0: 1}",10.0,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.76875,0.8312499999999998,0.75625,0.5442176870748299,0.5928571428571429,0.6986649659863946,0.11032315874553526,62
